chicago,Chicago Illinois,"https://t.co/5v2QVnGWMV 
TAKE A LISTEN TO MY SONG 🙌🏽❤️"
boston,"Boston, MA",@Amy82843508 @Qwerty_Of_Gods @TrumpTheHill The president should be able to fight back with a little more intelligen… https://t.co/T54xHaVfoQ
houston,houston.,RT @youngpettynigga: HELL YEAH https://t.co/hePptKcsEv
dallas,"Dallas, TX",RT @sarah_grace125: I love this thread https://t.co/cWhuJADc5h
dallas,"Dallas, TX","Heterosexual Pride Day? Lmao, y'all mothafuckas need a hobby."
atlanta,Atlanta,¿Cuál es tu marcador para este partido?
chicago,"Chicago, IL",@CitizenKarl Don Ize 4 P.R.E.S.i.D.E.N.T. 2020 THE STATE OF AMERICA FUCCED UP I'm THE GUY U NEED 2 FIX IT.… https://t.co/wziZmR0HW1
miami,"Miami Shores, FL",RT @Big_Black_Boys: Fuck me like that  https://t.co/vacGUZ9JJX
boston,"Boston, MA",Heyyyy world
los angeles,"Los Angeles, CA",RT @PetsEvery30: doggo attempts to figure out what hiccups are https://t.co/nV9tgj4NYm
chicago,"Chicago, IL",RT @FredWCNC: @mydickthicc Yo don't sleep on her footwork either! I believe she's received some training from someone! 👀
seattle,"seattle,WA","GST लगते ही ये सामान होंगे महंगे ये है सामान की सारी �
 Watch Now 👉https://t.co/8XR782a5ag https://t.co/teGDJumFKt"
boston,"Not Far From Boston, MA",Hey #JFK @ Thompson Island https://t.co/lCKnYSFwQO
houston,"Houston, TX","RT @bfraser747: \"You'd care about this if it was your family...You'd want someone to listen to you &amp; say, 'Enough'\" ~ @kimguilfoyle…"
atlanta,"Atlanta,ga",Who need vst
dallas,"Dallas, Tx","Sunday, July 2nd  K104-FM 
Dallas Market Hall
12pm - 6pm #K104 
#FunnyCheeksDallas #DallasTx #DallasMarketHall #DFW… https://t.co/WIsbdu1WIT"
los angeles,"Los Angeles, CA",RT @annagrayy: Sideshow Bob's on the move https://t.co/zWaFqb7BX3
los angeles,"Los Angeles, California","RT @chlothegod: bitch if I was making $10,000 every 27 seconds I would love it too. https://t.co/6bw7iaVJ2K"
houston,"Houston, TX",RT @Whataburger: When your friend gets back with their ex and you know your Whataburger meal will last longer than their relationship😂
dallas,Dallas,RT @5dock_5dock_: #새프로필사진 https://t.co/R1RLas2J4v
